study_row_id,network_node_id,record_id,study_label,experiment_letter,parameter_evidence_scope,contract_key,segment,contract_label,evidence_status,paper_value,composite_record_value,experiment_scoped_source_override,source_review_keys,component_status_json,component_value_json,component_evidence_note_json,coarse_parent_status_json,coarse_parent_value_json,missing_required_components,source_layer,review_date,source_file,page_or_section,evidence_note,derivation_note,toolkit_encoding_status,toolkit_value_summary,profile_source_files,current_toolkit_support,current_toolkit_paths,future_toolkit_paths,legacy_untyped_metadata_paths,compiler_derived_outputs,runtime_or_untyped_inputs,review_action
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,task_response,runtime,Task and response,partial,Primary sound/TMS trials required no overt response. During the ITI participants monitored the right hand and lifted the left-foot tip only for rare strong tactile probes; the experimenter visually scored the response and no response window is stated.,,yes,task_response,"{""response_mapping_or_expected_action"":""reported"",""response_mode_or_device"":""reported"",""response_window_and_anchor"":""not_reported"",""target_and_nontarget_rule"":""reported""}","{""response_mapping_or_expected_action"":""Primary sound/TMS trials required no overt response. During the ITI participants monitored the right hand and lifted the left-foot tip only for rare strong tactile probes; the experimenter visually scored the response and no response window is stated."",""response_mode_or_device"":""Primary sound/TMS trials required no overt response. During the ITI participants monitored the right hand and lifted the left-foot tip only for rare strong tactile probes; the experimenter visually scored the response and no response window is stated."",""response_window_and_anchor"":"""",""target_and_nontarget_rule"":""Primary sound/TMS trials required no overt response. During the ITI participants monitored the right hand and lifted the left-foot tip only for rare strong tactile probes; the experimenter visually scored the response and no response window is stated.""}",{},"{""response_window"":""source_unavailable"",""task_sequence_rules"":""source_unavailable""}","{""response_window"":"""",""task_sequence_rules"":""""}",response_window_and_anchor,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Procedure and Tactile stimulation",,,no_profile,,,untyped_runtime_row_metadata_only,design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<response/capture/window keys> | session_runner response policy; fixed global defaults remain an implementation gap,extract_missing_required_components
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,jitter_iti_policy,2,Jitter and ITI policy,reported_complete,The intertrial interval varied randomly from 10 to 12 s; any tactile attention probe was at least 4-5 s away from a TMS pulse.,,yes,jitter_iti_policy,"{""policy_type"":""reported"",""timing_scope_and_anchor"":""reported"",""values_or_range"":""reported""}","{""policy_type"":""The intertrial interval varied randomly from 10 to 12 s; any tactile attention probe was at least 4-5 s away from a TMS pulse."",""timing_scope_and_anchor"":""The intertrial interval varied randomly from 10 to 12 s; any tactile attention probe was at least 4-5 s away from a TMS pulse."",""values_or_range"":""The intertrial interval varied randomly from 10 to 12 s; any tactile attention probe was at least 4-5 s away from a TMS pulse.""}",{},"{""iti_jitter_policy"":""source_unavailable""}","{""iti_jitter_policy"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Procedure and Tactile stimulation",,,no_profile,,,typed_partial_plus_untyped_runtime_policy,design.protocol.trial_strips[].elements[].jitter_values_ms | design.protocol.trial_strips[].elements[].randomized | design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<iti/foreperiod/hazard keys> | session_runner ITI policy,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,soa_schedule,3,SOA schedule,not_applicable,"No tactile target was time-locked to the auditory PPS trial. The reported +50/+100/+200/+300-ms delays are TMS acquisition triggers and belong in the TMS/MEP acquisition record, not the tactile SOA contract.",,yes,soa_schedule,"{""direction_specific_pairing"":""not_applicable"",""ordered_soa_values_or_derivable_distance_anchors"":""not_applicable"",""reference_event_and_sign"":""not_applicable""}","{""direction_specific_pairing"":""No tactile target was time-locked to the auditory PPS trial. The reported +50/+100/+200/+300-ms delays are TMS acquisition triggers and belong in the TMS/MEP acquisition record, not the tactile SOA contract."",""ordered_soa_values_or_derivable_distance_anchors"":""No tactile target was time-locked to the auditory PPS trial. The reported +50/+100/+200/+300-ms delays are TMS acquisition triggers and belong in the TMS/MEP acquisition record, not the tactile SOA contract."",""reference_event_and_sign"":""No tactile target was time-locked to the auditory PPS trial. The reported +50/+100/+200/+300-ms delays are TMS acquisition triggers and belong in the TMS/MEP acquisition record, not the tactile SOA contract.""}",{},"{""soa_table"":""source_unavailable""}","{""soa_table"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF p.2, Procedure",,,no_profile,,,typed_first_class,design.protocol.soa_values_ms | design.protocol.spatial_values_cm | design.protocol.pair_spatial_values_with_soas | design.protocol.trial_strips[].soa_values_ms | design.protocol.trial_strips[].spatial_values_cm,,,,,no_action_unless_scope_changes
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,tactile_target,3,Tactile target,reported_complete,Separate attention probes used three miniature solenoids on the dorsal right hand: one 5-ms solenoid activation was weak/nontarget and simultaneous activation of all three was strong/target; strong probes comprised 20% of trials.,,yes,tactile_target,"{""body_site_and_side"":""reported"",""modality"":""reported"",""waveform_and_duration"":""reported""}","{""body_site_and_side"":""Separate attention probes used three miniature solenoids on the dorsal right hand: one 5-ms solenoid activation was weak/nontarget and simultaneous activation of all three was strong/target; strong probes comprised 20% of trials."",""modality"":""Separate attention probes used three miniature solenoids on the dorsal right hand: one 5-ms solenoid activation was weak/nontarget and simultaneous activation of all three was strong/target; strong probes comprised 20% of trials."",""waveform_and_duration"":""Separate attention probes used three miniature solenoids on the dorsal right hand: one 5-ms solenoid activation was weak/nontarget and simultaneous activation of all three was strong/target; strong probes comprised 20% of trials.""}",{},"{""tactile_stimulus"":""source_unavailable""}","{""tactile_stimulus"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF p.4, Tactile stimulation",,,no_profile,,,typed_site_plus_untyped_runtime_waveform,design.protocol.tactile_sites | design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<tactile waveform/calibration/trigger keys> | session_runner tactile synthesis/runtime inputs,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,baseline_trial_contract,3,Baseline/control trials,derived_complete,"MEP baselines contained neither auditory nor tactile stimulation: 12 trials at each of 120% and 140% rMT, recorded PRE and POST. This resolves to 48 baseline pulses per participant.",,yes,baseline_trial_contract,"{""allocation_rule"":""reported"",""family_or_explicit_none"":""reported"",""resolved_trial_count"":""derived"",""timing_and_anchor"":""reported""}","{""allocation_rule"":""MEP baselines contained neither auditory nor tactile stimulation: 12 trials at each of 120% and 140% rMT, recorded PRE and POST. This resolves to 48 baseline pulses per participant."",""family_or_explicit_none"":""MEP baselines contained neither auditory nor tactile stimulation: 12 trials at each of 120% and 140% rMT, recorded PRE and POST. This resolves to 48 baseline pulses per participant."",""resolved_trial_count"":""48 baseline trials."",""timing_and_anchor"":""MEP baselines contained neither auditory nor tactile stimulation: 12 trials at each of 120% and 140% rMT, recorded PRE and POST. This resolves to 48 baseline pulses per participant.""}",{},"{""baseline_count"":""source_unavailable"",""baseline_strategy"":""source_unavailable"",""baseline_timing"":""source_unavailable""}","{""baseline_count"":"""",""baseline_strategy"":"""",""baseline_timing"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Procedure",,48 = 2 intensities x 12 trials x 2 sessions (PRE and POST).,no_profile,,,typed_first_class,design.protocol.include_baseline_trials | design.protocol.baseline_strategy | design.protocol.baseline_trials_exact | design.protocol.baseline_trial_percentage | design.protocol.baseline_soa_values_ms | design.protocol.baseline_custom_trial_mode | design.protocol.baseline_crosses_sequence_variants | design.protocol.trial_strips[].baseline_percentage,,,,,verify_derivation_and_current_toolkit_mapping
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,catch_trial_contract,3,Catch/no-target trials,explicitly_absent,"The fully enumerated primary auditory/TMS design has no no-target catch family; weak/strong tactile attention probes are a separate ITI task, not catches.",,yes,catch_trial_contract,"{""allocation_rule"":""not_applicable"",""family_or_explicit_none"":""explicitly_absent"",""resolved_trial_count"":""not_applicable"",""target_role_and_expected_action"":""not_applicable""}","{""allocation_rule"":""Not applicable because the fully enumerated primary auditory/tms design has no no-target catch family; weak/strong tactile attention probes are a separate iti task, not catches."",""family_or_explicit_none"":""The fully enumerated primary auditory/TMS design has no no-target catch family; weak/strong tactile attention probes are a separate ITI task, not catches."",""resolved_trial_count"":""Not applicable because the fully enumerated primary auditory/tms design has no no-target catch family; weak/strong tactile attention probes are a separate iti task, not catches."",""target_role_and_expected_action"":""Not applicable because the fully enumerated primary auditory/tms design has no no-target catch family; weak/strong tactile attention probes are a separate iti task, not catches.""}",{},"{""catch_count"":""source_unavailable"",""catch_trial_type"":""source_unavailable""}","{""catch_count"":"""",""catch_trial_type"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Procedure",,,no_profile,,,typed_partial_plus_untyped_target_role,design.protocol.include_catch_trials | design.protocol.catch_trial_percentage | design.protocol.catch_trials_exact | design.protocol.catch_crosses_sequence_variants | design.protocol.include_auditory_only_trials | design.protocol.auditory_only_trial_percentage | design.protocol.auditory_only_trials_exact | design.protocol.auditory_only_crosses_sequence_variants | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].elements[].kind,,,,design.protocol.trial_strips[].metadata::<catch target role and expected action>,confirm_absence_is_experiment_scoped
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,repetition_allocation,4,Repetition allocation,derived_complete,"Two sound locations x four TMS delays x two TMS intensities x 12 repetitions = 192 primary trials, plus 48 derived baseline pulses; rare tactile targets comprised 20% of primary trials.",,yes,repetition_allocation,"{""derived_total_reconciliation"":""derived"",""exceptions_or_overrides"":""reported"",""factor_dimensions"":""reported"",""repetitions_or_exact_counts"":""reported""}","{""derived_total_reconciliation"":""192 primary trials = 2 x 4 x 2 x 12; 48 additional baseline pulses."",""exceptions_or_overrides"":""Two sound locations x four TMS delays x two TMS intensities x 12 repetitions = 192 primary trials, plus 48 derived baseline pulses; rare tactile targets comprised 20% of primary trials."",""factor_dimensions"":""Two sound locations x four TMS delays x two TMS intensities x 12 repetitions = 192 primary trials, plus 48 derived baseline pulses; rare tactile targets comprised 20% of primary trials."",""repetitions_or_exact_counts"":""Two sound locations x four TMS delays x two TMS intensities x 12 repetitions = 192 primary trials, plus 48 derived baseline pulses; rare tactile targets comprised 20% of primary trials.""}",{},"{""repetitions_per_tactile_soa_condition"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""repetitions_per_tactile_soa_condition"":"""",""total_trial_count"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Procedure",,Derived from the reported factorial and PRE/POST baseline allocation.,no_profile,,,typed_first_class,design.protocol.repetitions_per_condition | design.protocol.trial_pool_repetition_defaults | design.protocol.trial_strips[].audio_tactile_percentage | design.protocol.trial_strips[].catch_percentage | design.protocol.trial_strips[].baseline_percentage,,,,compiled trial-pool exact counts,verify_derivation_and_current_toolkit_mapping
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,block_order_contract,5,Block and order policy,derived_complete,"Six experimental blocks (three at each intensity) contained the 192 primary trials; intensity block order was randomized. Four 12-trial baseline blocks (120/140% rMT, PRE/POST) bracketed the experimental session, for 10 blocks total.",,yes,block_order_contract,"{""block_composition"":""reported"",""block_count"":""derived""}","{""block_composition"":""Six experimental blocks (three at each intensity) contained the 192 primary trials; intensity block order was randomized. Four 12-trial baseline blocks (120/140% rMT, PRE/POST) bracketed the experimental session, for 10 blocks total."",""block_count"":""10 total blocks = 6 experimental + 4 baseline.""}",{},"{""block_count"":""source_unavailable"",""blocked_or_random_order"":""source_unavailable"",""condition_intermixing"":""source_unavailable"",""total_trial_count"":""source_unavailable""}","{""block_count"":"""",""blocked_or_random_order"":"""",""condition_intermixing"":"""",""total_trial_count"":""""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Procedure",,Experimental block count is explicit; total 10 adds the two intensity-specific baseline blocks at each of PRE and POST.,no_profile,,,typed_first_class,design.protocol.blocks | design.protocol.block_specs[].stimulus_types | design.protocol.repeat_trial_pool_per_block | design.protocol.distribute_trial_pool_across_blocks | design.protocol.trial_randomization_strategy | design.protocol.block_order_randomization | design.protocol.max_consecutive_same_trial_type,,,,,verify_derivation_and_current_toolkit_mapping
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,study_structure_schedule,study_plan,Study structure and schedule,reported_complete,Design family: single_measurement | Assignment scope: single_cohort | Pps occurrence pattern: within_session_block_conditions,,yes,study_structure_schedule,"{""design_topology"":""reported"",""factor_scope_map"":""reported"",""intervention_schedule"":""not_applicable"",""order_assignment_spacing"":""reported"",""pps_occasion_schedule"":""reported"",""protocol_binding"":""reported"",""sample_and_assignment"":""reported""}","{""design_topology"":""One TMS/MEP PPS session with hand displaced away from both speakers; sound position and TMS delay varied within blocks, and TMS intensity varied between blocks."",""factor_scope_map"":""TMS intensity varies between block; sound distance and pulse delay vary within block."",""intervention_schedule"":""No intervention or training phase is part of this experiment."",""order_assignment_spacing"":""Six experimental blocks (three/intensity) in randomized order; two intensity-specific PRE and POST baseline blocks bracketed the session."",""pps_occasion_schedule"":""One static auditory PPS-related MEP measurement occurrence across six experimental blocks."",""protocol_binding"":""The event binds to the static hand-centred auditory TMS/MEP protocol for this hand-position experiment."",""sample_and_assignment"":{""analyzed_n"":12,""cohort_or_arm_count"":1,""inclusion_criteria"":""No reported touch or hearing abnormalities."",""population_summary"":""Twelve healthy right-handed adults in Experiment 2 hand-backward.""}}",{},{},{},,publication_pdf,2026-08-12,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, Participants and Procedure",,,not_in_current_design_or_run_plan_schema,,,unsupported_no_typed_study_plan,,pps-study-plan.v1::sample_and_assignment | pps-study-plan.v1::factors[] | pps-study-plan.v1::schedule.events[] | pps-study-plan.v1::schedule.events[].protocol_binding | pps-study-plan.v1::assignment_and_order_policy,design.study_profile_reference_parameters.dashboard_run_setup | design.protocol.participant_order_policy.part_membership,participant-to-arm allocation | participant visit/session/measurement schedule | session-group/part identifiers | event-specific profile plus parameter overrides,legacy metadata is provenance-only and must not be treated as a typed study-plan adapter | prepared runner packages currently encode at most one fixed one/two-part participant schedule,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1371/journal.pone.0006582::b,doi:10.1371/journal.pone.0006582,serino_2009_tms,Motor properties of peripersonal space in humans. (b),b,composite_requires_split,measurement_acquisition_outcome,acquisition,Measurement acquisition and outcome,partial,"tms_mep: tms_mep, peak-to-peak MEP amplitude and baseline-normalized MEPi, hardware_triggered_external_system",,yes,measurement_acquisition_outcome,"{""acquisition_device_channels_or_native_response_binding"":""reported"",""acquisition_epoch_or_response_window"":""partial"",""calibration_and_online_processing"":""reported"",""event_trigger_and_clock_sync"":""partial"",""outcome_family_and_primary_measure"":""reported"",""primary_outcome_definition"":""reported""}","{""acquisition_device_channels_or_native_response_binding"":""Magstim Rapid2 plus Biopac MP-150, right FDI/ADM EMG sampled 5 kHz."",""acquisition_epoch_or_response_window"":""Sampling/filtering are reported; exact stored peri-TMS EMG epoch bounds are not."",""calibration_and_online_processing"":""rMT calibration, 120/140% stimulation, EMG filters, peak-to-peak amplitude, and MEPi normalization are reported."",""event_trigger_and_clock_sync"":""TMS delays from sound onset are explicit, but trigger transport/clock synchronization is not described."",""outcome_family_and_primary_measure"":""TMS-elicited MEP peak-to-peak amplitude and baseline-normalized MEPi."",""primary_outcome_definition"":""Space x delay x intensity modulation of MEP amplitude relative to PRE/POST baseline.""}",{},{},{},event_trigger_and_clock_sync | acquisition_epoch_or_response_window,publication_pdf,2026-08-12,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0006582__fe73a47a3f39.pdf,"PDF pp.2-4, TMS, Procedure, and Data analysis",Experiment 2 hand-backward TMS/MEP; separated from the other formal experiment.,,not_in_current_design_or_run_plan_schema,,,native_behavioral_runtime_plus_external_capture_scaffolding_no_typed_acquisition_plan,,pps-study-plan.v1::schedule.events[].measurement_binding | pps-acquisition-plan.v1::acquisitions[],design.protocol.trial_strips[].metadata::<response/acquisition hints> | FocusLaunchOptions.enable_lsl | FocusLaunchOptions.start_external_labrecorder,native participant response/event rows | PPSMarkersV2 and PPSTriggerCodes marker streams | optional LabRecorder XDF capture and capture report,"src/peripersonal_space_toolkit/session_events.py::RunEventRecorder | src/peripersonal_space_toolkit/focus_launch.py::build_focus_command | src/peripersonal_space_toolkit/labrecorder_capture.py::LabRecorderCapture | no typed EEG/iEEG/TMS/ECG device, channel, epoch, or primary-outcome adapter",extract_missing_required_components
doi:10.1371/journal.pone.0044306::a,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans. (a),a,composite_requires_split,auditory_stimulus,1,Auditory stimulus,approximation_required,"A 44.1-kHz pink-noise sample was shaped in SoundForge 4.5 into 3-s IN (55-to-70 dB) and OUT (70-to-55 dB) envelopes, with identical copies crossfaded simultaneously between near and far physical speakers; the exact noise asset and edit project are unavailable.",,yes,auditory_stimulus,"{""level_envelope_calibration"":""reported"",""renderer_apparatus"":""reported"",""source_mode"":""reported"",""source_recipe_or_asset_provenance"":""approximation_required"",""stimulus_identity_or_asset"":""reported""}","{""level_envelope_calibration"":""Exponential 55-70 dB SPL IN and reversed 70-55 dB OUT, measured at the ears."",""renderer_apparatus"":""SoundForge 4.5; identical near and far loudspeakers activated simultaneously."",""source_mode"":""Generated dual-loudspeaker apparent motion."",""source_recipe_or_asset_provenance"":""No exact audio file, random seed, or SoundForge project."",""stimulus_identity_or_asset"":""44.1-kHz pink-noise samples.""}",{},"{""auditory_conditions"":""reported"",""gain_envelope"":""reported"",""renderer_or_apparatus"":""reported"",""source_provenance"":""reported"",""stimulus_type"":""reported""}","{""auditory_conditions"":""IN/approaching and OUT/receding sounds."",""gain_envelope"":""IN: exponential rise 55 to 70 dB SPL; OUT: exponential fall 70 to 55 dB SPL; near/far speaker intensities mirror each other."",""renderer_or_apparatus"":""Two physical loudspeakers, SoundForge-generated pink-noise envelopes, audiometer SPL calibration, C.I.R.O. software control."",""source_provenance"":""SoundForge 4.5 shaped two identical pink-noise samples for the two loudspeakers; exact source audio file is not reported."",""stimulus_type"":""Pink-noise auditory samples at 44.1 kHz.""}",source_recipe_or_asset_provenance,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0044306__48110f1e7943.pdf,"PDF pp.2-3, Method",,,no_profile,,,typed_partial_plus_untyped_reference_metadata,design.noises[].noise_type | design.noises[].gain | design.noises[].source_profile | design.noises[].source_profile_parameters | design.noises[].prebaked_path | design.noises[].motion_mode | design.custom_looming_files[].path | design.custom_looming_files[].render_mode | design.custom_looming_files[].tone_type | design.custom_looming_files[].gain | design.custom_looming_files[].motion_mode | design.prestimulus_files[].path | design.prestimulus_files[].render_mode | design.prestimulus_files[].tone_type | design.prestimulus_files[].gain | design.prestimulus_files[].motion_mode | design.sofa_file,,,,design.study_profile_reference_parameters::<auditory level/calibration/apparatus evidence>,choose_and_document_approved_substitute
doi:10.1371/journal.pone.0044306::a,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans. (a),a,composite_requires_split,trajectory_kinematics,1,Trajectory and kinematics,reported_complete,"Apparent motion along the right-hand near/far axis: IN crossfaded from the far speaker to the hand-adjacent speaker, while OUT reversed the same approximately 100-cm path over 3000 ms.",,yes,trajectory_kinematics,"{""attenuation_law"":""reported"",""coordinate_frame_body_anchor"":""reported"",""geometry"":""reported"",""motion_mode"":""reported"",""padding_or_holds"":""reported"",""timing_constraint"":""reported""}","{""attenuation_law"":""Exponential 55-to-70 dB envelope and its reversal, crossfaded between sources."",""coordinate_frame_body_anchor"":""Right-hand-centred near/far axis."",""geometry"":""Near speaker at the hand; far speaker approximately 100 cm from the near speaker."",""motion_mode"":""Continuous intensity-crossfade apparent motion through two speakers."",""padding_or_holds"":""1000 ms silence before and after the 3-s sound."",""timing_constraint"":""3000-ms IN or OUT motion.""}",{},"{""gain_envelope"":""reported"",""renderer_or_apparatus"":""reported"",""stimulus_duration"":""reported"",""stimulus_speed"":""derived"",""trajectory_count"":""reported"",""trajectory_path"":""reported""}","{""gain_envelope"":""IN: exponential rise 55 to 70 dB SPL; OUT: exponential fall 70 to 55 dB SPL; near/far speaker intensities mirror each other."",""renderer_or_apparatus"":""Two physical loudspeakers, SoundForge-generated pink-noise envelopes, audiometer SPL calibration, C.I.R.O. software control."",""stimulus_duration"":""Sound duration 3000 ms, preceded and followed by 1000 ms silence."",""stimulus_speed"":""No explicit speed reported; nominal apparent path is about 100 cm over 3000 ms, roughly 0.33 m/s, under mirrored exponential intensity fades."",""trajectory_count"":""Two auditory trajectories: IN approaching and OUT receding."",""trajectory_path"":""Near speaker on table by the right hand; far speaker on floor about 100 cm from near speaker; IN far-to-near, OUT near-to-far.""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0044306__48110f1e7943.pdf,"PDF pp.2-3, Method and Fig. 1",,,no_profile,,,typed_partial_plus_untyped_reference_metadata,design.trajectory.path_direction | design.trajectory.coordinate_mode | design.trajectory.start_radius_m | design.trajectory.end_radius_m | design.trajectory.start_x_m | design.trajectory.start_y_m | design.trajectory.start_z_m | design.trajectory.end_x_m | design.trajectory.end_y_m | design.trajectory.end_z_m | design.trajectory.azimuth_start_deg | design.trajectory.azimuth_end_deg | design.trajectory.elevation_deg | design.trajectory.path_length_m | design.trajectory.propagation_speed_mps | design.trajectory.padding_pre_s | design.trajectory.padding_post_s | design.trajectory.use_inverse_square | design.noises[].azimuth_deg | design.noises[].elevation_deg | design.noises[].trajectory_snapshot | design.custom_looming_files[].target_duration_s | design.custom_looming_files[].trajectory_snapshot | design.prestimulus_files[].target_duration_s | design.prestimulus_files[].trajectory_snapshot,,,,design.study_profile_reference_parameters::<participant/body/apparatus coordinate frame>,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1371/journal.pone.0044306::a,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans. (a),a,composite_requires_split,trial_sequence,2,Trial sequence,reported_complete,"Each 5-s trial had 1 s silence, a 3-s IN or OUT sound, and 1 s silence; tactile targets occurred at one of seven delays (including silent pre/post baselines), while auditory-only catch trials omitted touch; all trials were randomized.",,yes,trial_sequence,"{""condition_intermixing"":""reported"",""ordered_elements_and_source_selection"":""reported"",""trial_families"":""reported"",""within_trial_timing_or_placement"":""reported""}","{""condition_intermixing"":""Random combination of target and catch rows across direction and delay."",""ordered_elements_and_source_selection"":""Pre-silence -> selected IN/OUT sound -> post-silence, with tactile event at assigned T0-T6 or omitted for catch."",""trial_families"":""IN audio-tactile, OUT audio-tactile, tactile-only pre/post baselines, and IN/OUT auditory-only catches."",""within_trial_timing_or_placement"":""Sound at trial 1000-4000 ms; tactile at trial 300, 1300, 1800, 2500, 3200, 3700, or 4600 ms.""}",{},"{""condition_intermixing"":""reported"",""task_sequence_rules"":""reported"",""trial_rows_families"":""reported""}","{""condition_intermixing"":""Sound condition, tactile timing, and auditory-only catch trials were randomly combined/intermingled in the main experiment."",""task_sequence_rules"":""Participants said TAH to tactile targets as fast as possible while ignoring sounds; calibration repeated after omissions or catch false alarms."",""trial_rows_families"":""IN and OUT audio-tactile target trials across T0-T6 plus auditory-only catch trials.""}",,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0044306__48110f1e7943.pdf,"PDF p.3, Method and Fig. 1",,,no_profile,,,typed_partial_plus_untyped_row_metadata,design.protocol.trial_strips[].soa_values_ms | design.protocol.trial_strips[].metadata | design.protocol.trial_strips[].elements[].kind | design.protocol.trial_strips[].elements[].source_labels,,,,design.protocol.trial_strips[].metadata::<ordered event semantics>,verify_current_toolkit_mapping_or_approve_adapter
doi:10.1371/journal.pone.0044306::a,doi:10.1371/journal.pone.0044306,canzoneri_2012_dynamic_sounds,Dynamic sounds capture the boundaries of peripersonal space representation in humans. (a),a,composite_requires_split,task_response,runtime,Task and response,partial,"Participants said 'TAH' as fast as possible to the electrical tactile target and withheld on auditory-only catches; voice onset was captured by relay, but no online response deadline is reported.",,yes,task_response,"{""response_mapping_or_expected_action"":""reported"",""response_mode_or_device"":""reported"",""response_window_and_anchor"":""not_reported"",""scoring_rule"":""reported"",""target_and_nontarget_rule"":""reported""}","{""response_mapping_or_expected_action"":""Say 'TAH' as fast as possible."",""response_mode_or_device"":""Voice-activated relay; CIRO task computer."",""response_window_and_anchor"":"""",""scoring_rule"":""Tactile RT; trials beyond two standard deviations were trimmed in analysis."",""target_and_nontarget_rule"":""Respond to tactile target; ignore sound and withhold when touch is absent.""}",{},"{""response_window"":""missing"",""task_sequence_rules"":""reported""}","{""response_window"":"""",""task_sequence_rules"":""Participants said TAH to tactile targets as fast as possible while ignoring sounds; calibration repeated after omissions or catch false alarms.""}",response_window_and_anchor,publication_pdf,2026-08-13,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1371_journal.pone.0044306__48110f1e7943.pdf,"PDF p.3, Method",,,no_profile,,,untyped_runtime_row_metadata_only,design.protocol.trial_strips[].metadata,,,,design.protocol.trial_strips[].metadata::<response/capture/window keys> | session_runner response policy; fixed global defaults remain an implementation gap,extract_missing_required_components
