record_id,citation_short,doi,coverage_category,pdf_status,supplement_status,visualization_audit_status,visualization_type,visualization_label,candidate_status,detected_terms,source_file,page_or_section,visual_verification_required,plotted_parameter_visual_checklist,manual_review_fields,evidence_note
pregnancy_2019,Pregnancy PPS study (2019),10.1038/s41598-019-45224-w,not_yet_templated_missing_publication_parameters,downloaded,needs_user_download,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; close; d1; d2; d3; d4; d5,artifacts/paper_metadata_audit/extracted/fallback/pregnancy_2019/pregnancy_2019.fallback.txt,"source page/section(s) 5, 2, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
pregnancy_2019,Pregnancy PPS study (2019),10.1038/s41598-019-45224-w,not_yet_templated_missing_publication_parameters,downloaded,needs_user_download,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,figure; fig.; speaker; loudspeaker; approaching; participant; tactile; source,artifacts/paper_metadata_audit/extracted/fallback/pregnancy_2019/pregnancy_2019.fallback.txt,"source page/section(s) 6, 5",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
pregnancy_2019,Pregnancy PPS study (2019),10.1038/s41598-019-45224-w,not_yet_templated_missing_publication_parameters,downloaded,needs_user_download,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,model; parameter; intercept; table; slope,artifacts/paper_metadata_audit/extracted/fallback/pregnancy_2019/pregnancy_2019.fallback.txt,"source page/section(s) 2, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,rt; distance; t1; t2; t3; t4; t5; reaction time; d1,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,"source page/section(s) 8, 1, 2",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,pps_boundary_or_size_index,PPS boundary or size index,inferred_low_confidence,boundary; extent; index,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,source page/section(s) 6,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,mean; standard error; condition; group; pre; comparison; sem; post,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,"source page/section(s) 4, 2, 6",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,spatial_map_heatmap_or_body_boundary,"Spatial map, heatmap, or body boundary",inferred_low_confidence,map; near space; body-centered; schema,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,source page/section(s) 10,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; close; d1,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,source page/section(s) 1,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,apparatus; speaker; loudspeaker; participant; tactile; source; approaching; receding,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,"source page/section(s) 8, 2, 6",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
newborn_boundaries_2019,Identifying PPS boundaries in newborns (2019),10.1038/s41598-019-45084-4,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,model; coefficient; table,artifacts/paper_metadata_audit/extracted/fallback/newborn_boundaries_2019/newborn_boundaries_2019.fallback.txt,source page/section(s) 9,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ronga_2021_newborn_erp,Spatial tuning of multisensory responses in newborns (2021),10.1073/pnas.2024548118,not_yet_templated_requires_toolkit_structure,downloaded,paywalled,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,mean; sem; condition; group; pre; post,artifacts/paper_metadata_audit/extracted/fallback/ronga_2021_newborn_erp/ronga_2021_newborn_erp.fallback.txt,source page/section(s) 2,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ronga_2021_newborn_erp,Spatial tuning of multisensory responses in newborns (2021),10.1073/pnas.2024548118,not_yet_templated_requires_toolkit_structure,downloaded,paywalled,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; close,artifacts/paper_metadata_audit/extracted/fallback/ronga_2021_newborn_erp/ronga_2021_newborn_erp.fallback.txt,"source page/section(s) 1, 2, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ronga_2021_newborn_erp,Spatial tuning of multisensory responses in newborns (2021),10.1073/pnas.2024548118,not_yet_templated_requires_toolkit_structure,downloaded,paywalled,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,fig.; receding; looming; tactile,artifacts/paper_metadata_audit/extracted/fallback/ronga_2021_newborn_erp/ronga_2021_newborn_erp.fallback.txt,source page/section(s) 3,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ronga_2021_newborn_erp,Spatial tuning of multisensory responses in newborns (2021),10.1073/pnas.2024548118,not_yet_templated_requires_toolkit_structure,downloaded,paywalled,source_mined,neural_trace_topography_or_brain_map,"Neural trace, topography, or brain map",inferred_low_confidence,erp; eeg; tms; scalp; brain; cortex; amplitude; mep,artifacts/paper_metadata_audit/extracted/fallback/ronga_2021_newborn_erp/ronga_2021_newborn_erp.fallback.txt,"source page/section(s) 3, 1, 2",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
disorders_consciousness_2019,PPS encoding in disorders of consciousness (2019),10.1016/j.nicl.2019.101940,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,reaction time; rt; distance; t1; t2; t3; d1; d2,artifacts/paper_metadata_audit/extracted/fallback/disorders_consciousness_2019/disorders_consciousness_2019.fallback.txt,"source page/section(s) 3, 6, 1",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
disorders_consciousness_2019,PPS encoding in disorders of consciousness (2019),10.1016/j.nicl.2019.101940,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,sem; condition; pre,artifacts/paper_metadata_audit/extracted/fallback/disorders_consciousness_2019/disorders_consciousness_2019.fallback.txt,source page/section(s) 12,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
disorders_consciousness_2019,PPS encoding in disorders of consciousness (2019),10.1016/j.nicl.2019.101940,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; close; d5; d6; d7; d1; d2; d3,artifacts/paper_metadata_audit/extracted/fallback/disorders_consciousness_2019/disorders_consciousness_2019.fallback.txt,"source page/section(s) 3, 7, 6",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
disorders_consciousness_2019,PPS encoding in disorders of consciousness (2019),10.1016/j.nicl.2019.101940,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,fig.; apparatus; speaker; loudspeaker; approaching; participant; tactile; source,artifacts/paper_metadata_audit/extracted/fallback/disorders_consciousness_2019/disorders_consciousness_2019.fallback.txt,"source page/section(s) 3, 13",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
disorders_consciousness_2019,PPS encoding in disorders of consciousness (2019),10.1016/j.nicl.2019.101940,not_yet_templated_requires_toolkit_structure,downloaded,not_found,source_mined,neural_trace_topography_or_brain_map,"Neural trace, topography, or brain map",inferred_low_confidence,erp; eeg; mep; topography; topographic; scalp; brain; electrode; amplitude; meg; cortex; tms,artifacts/paper_metadata_audit/extracted/fallback/disorders_consciousness_2019/disorders_consciousness_2019.fallback.txt,"source page/section(s) 5, 13, 6",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,rt; temporal delay; distance; t1; t2; t3; t4; t5; curve,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,"source page/section(s) 9, 10, 3",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,sigmoid_psychometric_fit,Sigmoid or psychometric fit,inferred_low_confidence,sigmoid; fit; fitted; slope,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,source page/section(s) 9,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,pps_boundary_or_size_index,PPS boundary or size index,inferred_low_confidence,pps boundary; boundary; threshold; extension; extent; index,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,"source page/section(s) 9, 7, 8",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,bar plot; condition; pre; post; comparison,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,source page/section(s) 5,yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; close; d6,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,"source page/section(s) 7, 8, 9",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,fig.; setup; experimental setup; looming; participant; tactile; source; speaker; loudspeaker; approaching; receding,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,"source page/section(s) 10, 9, 2",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,neural_trace_topography_or_brain_map,"Neural trace, topography, or brain map",inferred_low_confidence,erp; eeg; meg; tms; fmri; bold; brain; cortex; electrode,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,"source page/section(s) 13, 2, 9",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
spadone_2021_connectivity,Spadone et al. (2021),10.1038/s41598-021-00048-5,not_yet_templated_requires_toolkit_structure,downloaded,needs_user_download,source_mined,model_parameter_or_fit_table,Model parameter or fit table,inferred_low_confidence,model; parameter; coefficient; table; bic,artifacts/paper_metadata_audit/extracted/fallback/spadone_2021_connectivity/spadone_2021_connectivity.fallback.txt,"source page/section(s) 11, 2, 12",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ageing_2021,How ageing shapes body and space representations (2021),10.1016/j.cortex.2020.11.021,not_yet_templated_missing_publication_parameters,downloaded,not_found,source_mined,rt_by_soa_or_distance_curve,RT by SOA/distance curve,inferred_low_confidence,reaction time; rt; facilitation; temporal delay; distance; d1; d2,artifacts/paper_metadata_audit/extracted/fallback/ageing_2021/ageing_2021.fallback.txt,"source page/section(s) 16, 6, 12",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ageing_2021,How ageing shapes body and space representations (2021),10.1016/j.cortex.2020.11.021,not_yet_templated_missing_publication_parameters,downloaded,not_found,source_mined,condition_group_bar_box_summary,Condition/group bar or box summary,inferred_low_confidence,mean; sem; group; pre; baseline; comparison; post,artifacts/paper_metadata_audit/extracted/fallback/ageing_2021/ageing_2021.fallback.txt,"source page/section(s) 13, 3, 5",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ageing_2021,How ageing shapes body and space representations (2021),10.1016/j.cortex.2020.11.021,not_yet_templated_missing_publication_parameters,downloaded,not_found,source_mined,near_far_or_distance_bin_plot,Near/far or distance-bin plot,inferred_low_confidence,near; far; close; d1; d2; d3,artifacts/paper_metadata_audit/extracted/fallback/ageing_2021/ageing_2021.fallback.txt,"source page/section(s) 6, 11, 12",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
ageing_2021,How ageing shapes body and space representations (2021),10.1016/j.cortex.2020.11.021,not_yet_templated_missing_publication_parameters,downloaded,not_found,source_mined,apparatus_trajectory_schematic,Apparatus or trajectory schematic,inferred_low_confidence,figure; fig.; speaker; loudspeaker; approaching; looming; participant; tactile; source,artifacts/paper_metadata_audit/extracted/fallback/ageing_2021/ageing_2021.fallback.txt,"source page/section(s) 5, 6",yes,Render and inspect the source figure/table/page; record figure/table/panel pointer; verify x-axis values and units; verify y-axis metric and units; verify plotted SOA/distance/bin labels; verify model parameters/boundary/index values when shown; verify uncertainty display; cross-check plotted parameters against methods/results tables or text.,figure/table/panel pointer; visualization form; x and y encodings; PPS metric shown; model function if any; boundary/index definition; condition facets; uncertainty display; visual verification status for plotted parameters.,"Automated PPS visualization miner found result/figure/model terms; verify against figures, captions, axes, legends, and results text before treating this visualization form as confirmed."
