study_row_id,network_node_id,record_id,parameter_evidence_scope,target_parameter_path,value_raw,value_normalized,unit,field_status,confidence_score,confidence_label,source_type,source_file,page_or_section,evidence_note,review_attempts,protocol_lineage_id,orientation_evidence_class,provisional_implementation_hint,target_dictionary_pointer,reviewer_note,review_date
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.burst_rise_fall_ms,,,ms,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_duration; stimulus_duration:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.burst_rise_fall_ms,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.burst_spacing_policy,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_duration; stimulus_duration:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.burst_spacing_policy,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.generation_software_version,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.sources.generation_software_version,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.import_render_mode,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.sources.import_render_mode,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.noise_type,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_type; stimulus_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.noise_type,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.semantic_valence_class,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_type; stimulus_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.sources.semantic_valence_class,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_bit_depth,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.source_bit_depth,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_channels,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.source_channels,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_count,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents trajectory_count; trajectory_count:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.sources.source_count,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_duration_ms,,,ms,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_duration; stimulus_duration:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.source_duration_ms,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_equivalence_policy,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.source_equivalence_policy,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_gain_linear,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents gain_envelope; gain_envelope:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.source_gain_linear,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_kind,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.sources.source_kind,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_labels,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents auditory_conditions; auditory_conditions:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.sources.source_labels,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_motion_mode,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents auditory_conditions; auditory_conditions:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.sources.source_motion_mode,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_origin_generation_method,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.sources.source_origin_generation_method,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_profile,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.sources.source_profile,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.source_sample_rate_hz,,,Hz,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents source_provenance; source_provenance:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.source_sample_rate_hz,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.stimulus_modality_set,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_type; stimulus_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.sources.stimulus_modality_set,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.tone_frequency_hz,,,Hz,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_type; stimulus_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.tone_frequency_hz,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.sources.tone_type,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents stimulus_type; stimulus_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.sources.tone_type,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.assignment_counterbalancing,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.assignment_counterbalancing,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.between_subject_factors,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.between_subject_factors,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.condition_labels,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.condition_labels,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.eligibility_screening,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.eligibility_screening,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.exclusion_criteria,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.exclusion_criteria,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.group_labels,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.group_labels,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.inclusion_criteria,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.inclusion_criteria,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.intervention_training,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.intervention_training,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.locomotion_condition,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.locomotion_condition,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.participant_code_policy,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,fixed_policy_not_configurable,target_method_validation_dictionary.csv::target.study.participant_code_policy,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.planned_sample_n,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,unsupported_structural_gap,target_method_validation_dictionary.csv::target.study.planned_sample_n,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.population_scope,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.population_scope,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.session_timepoints,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.session_timepoints,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.social_clinical_context,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.social_clinical_context,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.study_design_type,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.study_design_type,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.tool_condition,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.tool_condition,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.study.within_subject_factors,,,,not_covered_by_current_audit,0,source_unavailable,current_audit_without_manual_review,,,not covered by current 25-field audit,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.study.within_subject_factors,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.amplitude,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.amplitude,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.auditory_only_enabled,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents catch_trial_type; catch_trial_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.auditory_only_enabled,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.baseline_custom_trial_mode,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents baseline_strategy; baseline_strategy:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.baseline_custom_trial_mode,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.baseline_enabled,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents baseline_strategy; baseline_strategy:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.baseline_enabled,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.baseline_soa_values_ms,,,ms,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents baseline_timing; baseline_timing:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.baseline_soa_values_ms,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.baseline_strategy,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents baseline_strategy; baseline_strategy:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.baseline_strategy,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.baseline_timing_reference,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents baseline_timing; baseline_timing:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.baseline_timing_reference,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.calibration_method,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.calibration_method,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.catch_enabled,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents catch_trial_type; catch_trial_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.catch_enabled,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.catch_type,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents catch_trial_type; catch_trial_type:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.catch_type,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.channel_map,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.channel_map,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.cue_duration_ms,,,ms,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.cue_duration_ms,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.distance_at_touch_values_cm,,,cm,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents soa_table; soa_table:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.distance_at_touch_values_cm,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.electrode_site,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,freeform_metadata_only,target_method_validation_dictionary.csv::target.tactile_protocol.electrode_site,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.external_trigger_channel,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.external_trigger_channel,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.external_trigger_code,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.external_trigger_code,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.external_trigger_modality,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.external_trigger_modality,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.external_trigger_required,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.external_trigger_required,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.external_trigger_role,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.external_trigger_role,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.external_trigger_tolerance_ms,,,ms,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.external_trigger_tolerance_ms,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.frequency_hz,,,Hz,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.frequency_hz,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.intensity,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.intensity,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.intensity_unit,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.intensity_unit,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.pair_spatial_values_with_soas,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents soa_table; soa_table:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,first_class_gui,target_method_validation_dictionary.csv::target.tactile_protocol.pair_spatial_values_with_soas,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.pulse_duration_ms,,,ms,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents tactile_stimulus; tactile_stimulus:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.pulse_duration_ms,,
doi:10.1016/j.neuroimage.2012.06.063,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,none,target.tactile_protocol.soa_reference_anchor,,,,source_unavailable,0,source_unavailable,current_audit_without_manual_review,,,coarse parents soa_table; soa_table:source_unavailable,metadata_audit.jsonl::record_id=avenanti_2012_motor_cortex::review_attempts,,,backend_schema_only,target_method_validation_dictionary.csv::target.tactile_protocol.soa_reference_anchor,,
