priority_score,study_row_id,record_id,study_label,contract_key,contract_label,evidence_status,paper_value,missing_required_components,source_file,page_or_section,toolkit_encoding_status,review_action,reviewer_decision,reviewer_note,review_date
87,doi:10.1007/s00221-024-06782-2,teraoka_2024_front_rear,Comparison of peripersonal space in front and rear spaces.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00221-024-06782-2,teraoka_2024_front_rear,Comparison of peripersonal space in front and rear spaces.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00221-024-06782-2,teraoka_2024_front_rear,Comparison of peripersonal space in front and rear spaces.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00221-024-06782-2,teraoka_2024_front_rear,Comparison of peripersonal space in front and rear spaces.,block_order_contract,Block and order policy,source_unavailable,Total trial count: Auto-mined candidates: 6 trials,block_count | block_composition,artifacts/paper_metadata_audit/extracted/supplements/teraoka_2024_front_rear/221_2024_6782_MOESM1_ESM.txt,source page/section(s) supplement,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1007/s00426-020-01365-6,jazz_duet_2021,Does musical interaction in a jazz duet modulate peripersonal space?,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.bodyim.2024.101777,body_image_social_cognition_2024,The impact of body image on social cognition: Fear of negative evaluation mediates the relationship between body surveillance and interpersonal distance in women.,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cognition.2018.04.001,ardizzi_ferri_2018_interoceptive,Interoceptive influences on peripersonal space boundary.,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2017.08.033,social_perception_2017,Social perception of others shapes one's own multisensory peripersonal space.,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2021.08.004,seeming_confines_2021,Seeming confines: Electrophysiological evidence of peripersonal space remapping following tool-use in humans.,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cortex.2025.11.015,amiel_2025_front_rear,Functional organization of distance-dependent audio-tactile integration is different in rear and front spaces.,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::a,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (a),jitter_iti_policy,Jitter and ITI policy,source_unavailable,Exact ITI/jitter is deferred to unavailable Supplemental Experimental Procedures.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,"PDF p.5, PPS Task",no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::a,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (a),baseline_trial_contract,Baseline/control trials,source_unavailable,Baseline strategy/count not recoverable from the main paper without the supplement.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,"PDF p.5, PPS Task",no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::a,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (a),repetition_allocation,Repetition allocation,source_unavailable,Exact repetitions/trial totals require the supplement.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,"PDF p.5, PPS Task",no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::b,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (b),jitter_iti_policy,Jitter and ITI policy,source_unavailable,Exact ITI/jitter requires the supplement.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,PDF p.5,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::b,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (b),baseline_trial_contract,Baseline/control trials,source_unavailable,Baseline strategy/count requires the supplement.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,PDF p.5,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::b,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (b),repetition_allocation,Repetition allocation,source_unavailable,Exact repetitions/trial totals require the supplement.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,PDF p.5,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::c,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (c),jitter_iti_policy,Jitter and ITI policy,source_unavailable,Exact ITI/jitter requires the supplement.,policy_type | timing_scope_and_anchor | values_or_range,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,PDF p.5,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::c,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (c),baseline_trial_contract,Baseline/control trials,source_unavailable,Baseline strategy/count requires the supplement.,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,PDF p.5,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.cub.2013.01.043::c,teneggi_2013_social_face,Social modulation of peripersonal space boundaries. (c),repetition_allocation,Repetition allocation,source_unavailable,Exact repetitions/trial totals require the supplement.,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,artifacts/paper_metadata_audit/publication_pdfs/doi_10.1016_j.cub.2013.01.043__105d921e527a.pdf,PDF p.5,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,tactile_target,Tactile target,source_unavailable,,modality | body_site_and_side | waveform_and_duration,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,baseline_trial_contract,Baseline/control trials,source_unavailable,,family_or_explicit_none | timing_and_anchor | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,catch_trial_contract,Catch/no-target trials,source_unavailable,,family_or_explicit_none | target_role_and_expected_action | allocation_rule | resolved_trial_count,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,repetition_allocation,Repetition allocation,source_unavailable,,factor_dimensions | repetitions_or_exact_counts | exceptions_or_overrides,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuroimage.2012.06.063,avenanti_2012_motor_cortex,Suppression of premotor cortex disrupts motor coding of peripersonal space.,block_order_contract,Block and order policy,source_unavailable,,block_count | block_composition,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuropsychologia.2009.11.009,bassolino_2010_mouse_use,Everyday use of the computer mouse extends peripersonal space representation.,auditory_stimulus,Auditory stimulus,source_unavailable,,source_mode | stimulus_identity_or_asset | source_recipe_or_asset_provenance,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuropsychologia.2009.11.009,bassolino_2010_mouse_use,Everyday use of the computer mouse extends peripersonal space representation.,trajectory_kinematics,Trajectory and kinematics,source_unavailable,,motion_mode | coordinate_frame_body_anchor | geometry | timing_constraint,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuropsychologia.2009.11.009,bassolino_2010_mouse_use,Everyday use of the computer mouse extends peripersonal space representation.,trial_sequence,Trial sequence,source_unavailable,,trial_families | ordered_elements_and_source_selection,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuropsychologia.2009.11.009,bassolino_2010_mouse_use,Everyday use of the computer mouse extends peripersonal space representation.,task_response,Task and response,source_unavailable,,target_and_nontarget_rule | response_mode_or_device | response_mapping_or_expected_action | response_window_and_anchor,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuropsychologia.2009.11.009,bassolino_2010_mouse_use,Everyday use of the computer mouse extends peripersonal space representation.,jitter_iti_policy,Jitter and ITI policy,source_unavailable,,policy_type | timing_scope_and_anchor | values_or_range,,,no_profile,acquire_or_open_source,,,
87,doi:10.1016/j.neuropsychologia.2009.11.009,bassolino_2010_mouse_use,Everyday use of the computer mouse extends peripersonal space representation.,soa_schedule,SOA schedule,source_unavailable,,reference_event_and_sign | ordered_soa_values_or_derivable_distance_anchors,,,no_profile,acquire_or_open_source,,,
